Datetime,Open,High,Low,Close,Adj Close,Volume
2023-02-20 00:00:00,83.74600219726562,83.7509994506836,83.68499755859375,83.69599914550781,83.69599914550781,0
2023-02-20 00:15:00,83.69599914550781,83.76599884033203,83.66400146484375,83.76499938964844,83.76499938964844,0
2023-02-20 00:30:00,83.76499938964844,83.79000091552734,83.7229995727539,83.7239990234375,83.7239990234375,0
2023-02-20 00:45:00,83.72200012207031,83.75,83.68099975585938,83.7249984741211,83.7249984741211,0
2023-02-20 01:00:00,83.72100067138672,83.8030014038086,83.71199798583984,83.79399871826172,83.79399871826172,0
2023-02-20 01:15:00,83.79499816894531,83.91600036621094,83.79299926757812,83.89199829101562,83.89199829101562,0
2023-02-20 01:30:00,83.89199829101562,83.89900207519531,83.78600311279297,83.79499816894531,83.79499816894531,0
2023-02-20 01:45:00,83.79499816894531,83.83499908447266,83.75199890136719,83.80799865722656,83.80799865722656,0
2023-02-20 02:00:00,83.80500030517578,83.88800048828125,83.8030014038086,83.875,83.875,0
2023-02-20 02:15:00,83.87300109863281,83.89900207519531,83.83300018310547,83.88200378417969,83.88200378417969,0
2023-02-20 02:30:00,83.88300323486328,83.91100311279297,83.80699920654297,83.81300354003906,83.81300354003906,0
2023-02-20 02:45:00,83.80999755859375,83.86299896240234,83.77100372314453,83.81500244140625,83.81500244140625,0
2023-02-20 03:00:00,83.81300354003906,83.83200073242188,83.77999877929688,83.80500030517578,83.80500030517578,0
2023-02-20 03:15:00,83.80400085449219,83.83300018310547,83.79499816894531,83.82099914550781,83.82099914550781,0
2023-02-20 03:30:00,83.8270034790039,83.85199737548828,83.74400329589844,83.75199890136719,83.75199890136719,0
2023-02-20 03:45:00,83.75199890136719,83.75599670410156,83.68699645996094,83.71299743652344,83.71299743652344,0
2023-02-20 04:00:00,83.70800018310547,83.84200286865234,83.6989974975586,83.802001953125,83.802001953125,0
2023-02-20 04:15:00,83.80699920654297,83.87100219726562,83.7969970703125,83.8270034790039,83.8270034790039,0
2023-02-20 04:30:00,83.8270034790039,83.84500122070312,83.66899871826172,83.7020034790039,83.7020034790039,0
2023-02-20 04:45:00,83.69100189208984,83.7030029296875,83.6510009765625,83.68800354003906,83.68800354003906,0
2023-02-20 05:00:00,83.68699645996094,83.71399688720703,83.65399932861328,83.68399810791016,83.68399810791016,0
2023-02-20 05:15:00,83.68499755859375,83.69599914550781,83.63800048828125,83.66100311279297,83.66100311279297,0
2023-02-20 05:30:00,83.66200256347656,83.72100067138672,83.65899658203125,83.69999694824219,83.69999694824219,0
2023-02-20 05:45:00,83.70099639892578,83.78900146484375,83.697998046875,83.77300262451172,83.77300262451172,0
2023-02-20 06:00:00,83.7699966430664,83.7959976196289,83.71600341796875,83.72599792480469,83.72599792480469,0
2023-02-20 06:15:00,83.72699737548828,83.7300033569336,83.65899658203125,83.6989974975586,83.6989974975586,0
2023-02-20 06:30:00,83.6989974975586,83.73899841308594,83.68099975585938,83.7229995727539,83.7229995727539,0
2023-02-20 06:45:00,83.7229995727539,83.74199676513672,83.63300323486328,83.73699951171875,83.73699951171875,0
2023-02-20 07:00:00,83.73600006103516,83.74099731445312,83.67500305175781,83.69599914550781,83.69599914550781,0
2023-02-20 07:15:00,83.69499969482422,83.75,83.68099975585938,83.697998046875,83.697998046875,0
2023-02-20 07:30:00,83.69499969482422,83.71600341796875,83.66999816894531,83.68199920654297,83.68199920654297,0
2023-02-20 07:45:00,83.69000244140625,83.73100280761719,83.66500091552734,83.71600341796875,83.71600341796875,0
2023-02-20 08:00:00,83.71600341796875,83.75299835205078,83.68599700927734,83.69300079345703,83.69300079345703,0
2023-02-20 08:15:00,83.69300079345703,83.77100372314453,83.6709976196289,83.70999908447266,83.70999908447266,0
2023-02-20 08:30:00,83.7040023803711,83.73899841308594,83.62699890136719,83.6719970703125,83.6719970703125,0
2023-02-20 08:45:00,83.6729965209961,83.7239990234375,83.66500091552734,83.6760025024414,83.6760025024414,0
2023-02-20 09:00:00,83.677001953125,83.67900085449219,83.58200073242188,83.59500122070312,83.59500122070312,0
2023-02-20 09:15:00,83.58699798583984,83.63099670410156,83.55000305175781,83.58499908447266,83.58499908447266,0
2023-02-20 09:30:00,83.5770034790039,83.60299682617188,83.47599792480469,83.51100158691406,83.51100158691406,0
2023-02-20 09:45:00,83.50700378417969,83.55999755859375,83.45500183105469,83.55699920654297,83.55699920654297,0
2023-02-20 10:00:00,83.55899810791016,83.61199951171875,83.552001953125,83.5989990234375,83.5989990234375,0
2023-02-20 10:15:00,83.60199737548828,83.61499786376953,83.54299926757812,83.60700225830078,83.60700225830078,0
2023-02-20 10:30:00,83.60600280761719,83.65299987792969,83.58899688720703,83.60900115966797,83.60900115966797,0
2023-02-20 10:45:00,83.61599731445312,83.63300323486328,83.58999633789062,83.63099670410156,83.63099670410156,0
2023-02-20 11:00:00,83.63099670410156,83.67900085449219,83.60199737548828,83.66699981689453,83.66699981689453,0
2023-02-20 11:15:00,83.66500091552734,83.69999694824219,83.62899780273438,83.68699645996094,83.68699645996094,0
2023-02-20 11:30:00,83.68800354003906,83.76699829101562,83.67500305175781,83.72899627685547,83.72899627685547,0
2023-02-20 11:45:00,83.7239990234375,83.75299835205078,83.66200256347656,83.71600341796875,83.71600341796875,0
2023-02-20 12:00:00,83.72000122070312,83.76699829101562,83.68299865722656,83.73999786376953,83.73999786376953,0
2023-02-20 12:15:00,83.73999786376953,83.76100158691406,83.6969985961914,83.76000213623047,83.76000213623047,0
2023-02-20 12:30:00,83.75299835205078,83.75900268554688,83.69300079345703,83.71600341796875,83.71600341796875,0
2023-02-20 12:45:00,83.72000122070312,83.7490005493164,83.69599914550781,83.73400115966797,83.73400115966797,0
2023-02-20 13:00:00,83.73500061035156,83.74099731445312,83.68699645996094,83.73699951171875,83.73699951171875,0
2023-02-20 13:15:00,83.73400115966797,83.7750015258789,83.69300079345703,83.76899719238281,83.76899719238281,0
2023-02-20 13:30:00,83.76599884033203,83.87200164794922,83.76599884033203,83.84100341796875,83.84100341796875,0
2023-02-20 13:45:00,83.84200286865234,83.87300109863281,83.78800201416016,83.80599975585938,83.80599975585938,0
2023-02-20 14:00:00,83.80899810791016,83.83000183105469,83.77899932861328,83.7979965209961,83.7979965209961,0
2023-02-20 14:15:00,83.7979965209961,83.88200378417969,83.79000091552734,83.84600067138672,83.84600067138672,0
2023-02-20 14:30:00,83.85199737548828,83.86399841308594,83.7959976196289,83.85099792480469,83.85099792480469,0
2023-02-20 14:45:00,83.84500122070312,83.85900115966797,83.802001953125,83.80899810791016,83.80899810791016,0
2023-02-20 15:00:00,83.81400299072266,83.84100341796875,83.78099822998047,83.80599975585938,83.80599975585938,0
2023-02-20 15:15:00,83.81199645996094,83.88400268554688,83.80500030517578,83.8499984741211,83.8499984741211,0
2023-02-20 15:30:00,83.84700012207031,83.8759994506836,83.83499908447266,83.85099792480469,83.85099792480469,0
2023-02-20 15:45:00,83.8550033569336,83.88800048828125,83.8280029296875,83.8550033569336,83.8550033569336,0
2023-02-20 16:00:00,83.85199737548828,83.89299774169922,83.84400177001953,83.88800048828125,83.88800048828125,0
2023-02-20 16:15:00,83.88300323486328,83.9010009765625,83.87100219726562,83.88999938964844,83.88999938964844,0
2023-02-20 16:30:00,83.88999938964844,83.91400146484375,83.87100219726562,83.8949966430664,83.8949966430664,0
