Datetime,Open,High,Low,Close,Adj Close,Volume
2023-03-27 01:00:00+01:00,1.6191200017929077,1.6196099519729614,1.6191200017929077,1.6191200017929077,1.6191200017929077,0
2023-03-27 01:02:00+01:00,1.6190999746322632,1.619480013847351,1.618839979171753,1.6189600229263306,1.6189600229263306,0
2023-03-27 01:04:00+01:00,1.6190600395202637,1.6194000244140625,1.618589997291565,1.618899941444397,1.618899941444397,0
2023-03-27 01:06:00+01:00,1.6190600395202637,1.6190999746322632,1.6185400485992432,1.6190199851989746,1.6190199851989746,0
2023-03-27 01:08:00+01:00,1.6189700365066528,1.6193300485610962,1.6186399459838867,1.61913001537323,1.61913001537323,0
2023-03-27 01:10:00+01:00,1.6190299987792969,1.6195399761199951,1.6185200214385986,1.619439959526062,1.619439959526062,0
2023-03-27 01:12:00+01:00,1.6195299625396729,1.6199599504470825,1.6192899942398071,1.6197099685668945,1.6197099685668945,0
2023-03-27 01:14:00+01:00,1.6197199821472168,1.619920015335083,1.6190299987792969,1.6198099851608276,1.6198099851608276,0
2023-03-27 01:16:00+01:00,1.6198099851608276,1.6203500032424927,1.619230031967163,1.6202800273895264,1.6202800273895264,0
2023-03-27 01:18:00+01:00,1.6202499866485596,1.6205300092697144,1.619860053062439,1.6203800439834595,1.6203800439834595,0
2023-03-27 01:20:00+01:00,1.6203900575637817,1.6207900047302246,1.6201399564743042,1.6206899881362915,1.6206899881362915,0
2023-03-27 01:22:00+01:00,1.6207599639892578,1.6211700439453125,1.620609998703003,1.6209700107574463,1.6209700107574463,0
2023-03-27 01:24:00+01:00,1.6210399866104126,1.6217399835586548,1.620519995689392,1.6215399503707886,1.6215399503707886,0
2023-03-27 01:26:00+01:00,1.6214200258255005,1.6215699911117554,1.6208200454711914,1.6212899684906006,1.6212899684906006,0
2023-03-27 01:28:00+01:00,1.6212600469589233,1.621809959411621,1.6210700273513794,1.6216599941253662,1.6216599941253662,0
2023-03-27 01:30:00+01:00,1.6217700242996216,1.6218600273132324,1.621269941329956,1.621440052986145,1.621440052986145,0
2023-03-27 01:32:00+01:00,1.621340036392212,1.6214699745178223,1.6207200288772583,1.6208499670028687,1.6208499670028687,0
2023-03-27 01:34:00+01:00,1.6208399534225464,1.6208699941635132,1.6200000047683716,1.6201499700546265,1.6201499700546265,0
2023-03-27 01:36:00+01:00,1.6201399564743042,1.6205799579620361,1.6197600364685059,1.620460033416748,1.620460033416748,0
2023-03-27 01:38:00+01:00,1.6203500032424927,1.6206899881362915,1.6201399564743042,1.62021005153656,1.62021005153656,0
2023-03-27 01:40:00+01:00,1.620129942893982,1.6204099655151367,1.619860053062439,1.6201900243759155,1.6201900243759155,0
2023-03-27 01:42:00+01:00,1.620169997215271,1.620360016822815,1.6193699836730957,1.6202800273895264,1.6202800273895264,0
