Datetime,Open,High,Low,Close,Adj Close,Volume
2023-03-27 01:00:00+01:00,1.224155068397522,1.224155068397522,1.224155068397522,1.224155068397522,1.224155068397522,0
2023-03-27 01:02:00+01:00,1.2240501642227173,1.2240501642227173,1.223960280418396,1.223960280418396,1.223960280418396,0
2023-03-27 01:04:00+01:00,1.2237355709075928,1.2237355709075928,1.223720669746399,1.223720669746399,1.223720669746399,0
2023-03-27 01:06:00+01:00,1.2239902019500732,1.2239902019500732,1.2238404750823975,1.2238404750823975,1.2238404750823975,0
2023-03-27 01:08:00+01:00,1.2237355709075928,1.22376549243927,1.2237355709075928,1.22376549243927,1.22376549243927,0
2023-03-27 01:10:00+01:00,1.2237505912780762,1.2237505912780762,1.2233762741088867,1.2233762741088867,1.2233762741088867,0
2023-03-27 01:12:00+01:00,1.2235260009765625,1.2235559225082397,1.2235260009765625,1.2235559225082397,1.2235559225082397,0
2023-03-27 01:14:00+01:00,1.2236906290054321,1.2236906290054321,1.2236756086349487,1.2236756086349487,1.2236756086349487,0
2023-03-27 01:16:00+01:00,1.223645806312561,1.223645806312561,1.2232565879821777,1.2232565879821777,1.2232565879821777,0
2023-03-27 01:18:00+01:00,1.2237056493759155,1.2237056493759155,1.2237056493759155,1.2237056493759155,1.2237056493759155,0
2023-03-27 01:20:00+01:00,1.2237056493759155,1.2237056493759155,1.2236906290054321,1.2236906290054321,1.2236906290054321,0
2023-03-27 01:22:00+01:00,1.223645806312561,1.223645806312561,1.2235260009765625,1.2235260009765625,1.2235260009765625,0
2023-03-27 01:24:00+01:00,1.223466157913208,1.2235260009765625,1.223466157913208,1.2235260009765625,1.2235260009765625,0
2023-03-27 01:26:00+01:00,1.223645806312561,1.223645806312561,1.223585844039917,1.223585844039917,1.223585844039917,0
2023-03-27 01:28:00+01:00,1.223645806312561,1.223645806312561,1.2234511375427246,1.2234511375427246,1.2234511375427246,0
2023-03-27 01:30:00+01:00,1.2231817245483398,1.2233762741088867,1.2231817245483398,1.2233762741088867,1.2233762741088867,0
2023-03-27 01:32:00+01:00,1.2229872941970825,1.223091959953308,1.2229872941970825,1.223091959953308,1.223091959953308,0
2023-03-27 01:34:00+01:00,1.2233762741088867,1.2235260009765625,1.2233762741088867,1.2235260009765625,1.2235260009765625,0
2023-03-27 01:36:00+01:00,1.223286509513855,1.223645806312561,1.223286509513855,1.223645806312561,1.223645806312561,0
2023-03-27 01:38:00+01:00,1.2236756086349487,1.2237805128097534,1.2236756086349487,1.2237805128097534,1.2237805128097534,0
2023-03-27 01:40:00+01:00,1.2237805128097534,1.2237805128097534,1.22376549243927,1.22376549243927,1.22376549243927,0
2023-03-27 01:42:00+01:00,1.2237505912780762,1.2237505912780762,1.2237505912780762,1.2237505912780762,1.2237505912780762,0
2023-03-27 01:44:00+01:00,1.223825454711914,1.2238702774047852,1.223825454711914,1.2238702774047852,1.2238702774047852,0
2023-03-27 01:46:00+01:00,1.223825454711914,1.2238702774047852,1.223825454711914,1.2238702774047852,1.2238702774047852,0
2023-03-27 01:48:00+01:00,1.223960280418396,1.223960280418396,1.2238404750823975,1.2238404750823975,1.2238404750823975,0
2023-03-27 01:50:00+01:00,1.2237355709075928,1.2237505912780762,1.2237355709075928,1.2237505912780762,1.2237505912780762,0
2023-03-27 01:52:00+01:00,1.2237505912780762,1.2237505912780762,1.2237056493759155,1.2237056493759155,1.2237056493759155,0
2023-03-27 01:54:00+01:00,1.2236307859420776,1.2236307859420776,1.2235559225082397,1.2235559225082397,1.2235559225082397,0
2023-03-27 01:56:00+01:00,1.223466157913208,1.223466157913208,1.2233762741088867,1.2233762741088867,1.2233762741088867,0
2023-03-27 01:58:00+01:00,1.2233463525772095,1.2233463525772095,1.2232266664505005,1.2232266664505005,1.2232266664505005,0
2023-03-27 02:00:00+01:00,1.2231518030166626,1.2233762741088867,1.2231518030166626,1.2233762741088867,1.2233762741088867,0
2023-03-27 02:02:00+01:00,1.2236607074737549,1.2236607074737549,1.2236607074737549,1.2236607074737549,1.2236607074737549,0
2023-03-27 02:04:00+01:00,1.2235708236694336,1.2236007452011108,1.2235708236694336,1.2236007452011108,1.2236007452011108,0
2023-03-27 02:06:00+01:00,1.2235559225082397,1.2235559225082397,1.2231967449188232,1.2231967449188232,1.2231967449188232,0
2023-03-27 02:08:00+01:00,1.2232714891433716,1.2235260009765625,1.2232714891433716,1.2235260009765625,1.2235260009765625,0
2023-03-27 02:10:00+01:00,1.2231817245483398,1.2234810590744019,1.2231817245483398,1.2234810590744019,1.2234810590744019,0
2023-03-27 02:12:00+01:00,1.223510980606079,1.2236157655715942,1.223510980606079,1.2236157655715942,1.2236157655715942,0
2023-03-27 02:14:00+01:00,1.223510980606079,1.223510980606079,1.223510980606079,1.223510980606079,1.223510980606079,0
2023-03-27 02:16:00+01:00,1.2236906290054321,1.2236906290054321,1.2236906290054321,1.2236906290054321,1.2236906290054321,0
2023-03-27 02:18:00+01:00,1.2237805128097534,1.2237805128097534,1.2237805128097534,1.2237805128097534,1.2237805128097534,0
2023-03-27 02:20:00+01:00,1.2237805128097534,1.2237805128097534,1.223585844039917,1.223585844039917,1.223585844039917,0
2023-03-27 02:22:00+01:00,1.223720669746399,1.223720669746399,1.2236906290054321,1.2236906290054321,1.2236906290054321,0
2023-03-27 02:24:00+01:00,1.2233762741088867,1.2237505912780762,1.2233762741088867,1.2237505912780762,1.2237505912780762,0
2023-03-27 02:26:00+01:00,1.2233912944793701,1.2240351438522339,1.2233912944793701,1.2240351438522339,1.2240351438522339,0
2023-03-27 02:28:00+01:00,1.223645806312561,1.2240052223205566,1.223645806312561,1.2240052223205566,1.2240052223205566,0
2023-03-27 02:30:00+01:00,1.2240351438522339,1.2240351438522339,1.2235260009765625,1.2235260009765625,1.2235260009765625,0
2023-03-27 02:32:00+01:00,1.223825454711914,1.223825454711914,1.2236307859420776,1.2236307859420776,1.2236307859420776,0
2023-03-27 02:34:00+01:00,1.223720669746399,1.223720669746399,1.2233314514160156,1.2233314514160156,1.2233314514160156,0
2023-03-27 02:36:00+01:00,1.223211646080017,1.223211646080017,1.2231218814849854,1.2231218814849854,1.2231218814849854,0
2023-03-27 02:38:00+01:00,1.2233612537384033,1.2233612537384033,1.2229423522949219,1.2229423522949219,1.2229423522949219,0
2023-03-27 02:40:00+01:00,1.2230620384216309,1.2230620384216309,1.2228376865386963,1.2228376865386963,1.2228376865386963,0
2023-03-27 02:42:00+01:00,1.2233164310455322,1.2233314514160156,1.2233164310455322,1.2233314514160156,1.2233314514160156,0
2023-03-27 02:44:00+01:00,1.223510980606079,1.2235260009765625,1.223510980606079,1.2235260009765625,1.2235260009765625,0
2023-03-27 02:46:00+01:00,1.2233463525772095,1.2233463525772095,1.2233314514160156,1.2233314514160156,1.2233314514160156,0
2023-03-27 02:48:00+01:00,1.223211646080017,1.223211646080017,1.2231817245483398,1.2231817245483398,1.2231817245483398,0
2023-03-27 02:50:00+01:00,1.2232714891433716,1.223510980606079,1.2232714891433716,1.223510980606079,1.223510980606079,0
2023-03-27 02:52:00+01:00,1.2234212160110474,1.2236906290054321,1.2234212160110474,1.2236906290054321,1.2236906290054321,0
2023-03-27 02:54:00+01:00,1.2235708236694336,1.2235708236694336,1.2235559225082397,1.2235559225082397,1.2235559225082397,0
2023-03-27 02:56:00+01:00,1.223466157913208,1.2234810590744019,1.223466157913208,1.2234810590744019,1.2234810590744019,0
2023-03-27 02:58:00+01:00,1.2237056493759155,1.2237056493759155,1.2236307859420776,1.2236307859420776,1.2236307859420776,0
2023-03-27 03:00:00+01:00,1.2237056493759155,1.2238553762435913,1.2237056493759155,1.2238553762435913,1.2238553762435913,0
